0,75,90
1,112,188
2,96,152
3,39,35
4,65,91
5,59,58
6,100,210
7,68,77
8,52,41
9,109,115
10,62,51
11,73,128
12,54,50
13,58,59
14,69,98
15,43,23
16,48,38
17,66,128
18,89,144
